transaction_datetime,category,account,amount,currency,note
2023-09-27 00:00:00,增肥,Two,-360.00,TWD,韓式
2023-09-27 00:00:00,一起,One,-5.00,TWD,
2023-09-27 00:00:00,五金,One,-885.00,TWD,延長線 燈泡
2023-09-27 02:45:12,五金,One,-160.00,TWD,床罩夾
2023-09-28 00:00:00,該死,One,-730.00,TWD,約翰紅茶
2023-09-28 00:00:00,賭博,台股,185.00,TWD,
2023-09-29 00:00:00,增肥,Two,-250.00,TWD,早餐
2023-09-29 00:00:00,增肥,Two,-100.00,TWD,麻古
2023-09-29 00:00:00,一起,One,-25.00,TWD,
2023-09-29 00:00:00,汽暖,Two,-978.00,TWD,
2023-09-30 00:00:00,增肥,One,-38.00,TWD,711
2023-09-30 00:00:00,補給,Two,7500.00,TWD,From Kryptonite 20231205
2023-09-30 02:13:31,薪資,One,72209.00,TWD,
2023-09-30 16:41:20,豆漿,One,-1000.00,TWD,
2023-09-30 16:41:26,增肥,One,-80.00,TWD,一沐日
2023-10-01 00:00:00,帳單,借錢,-2963.00,TWD,年度調帳
2023-10-01 00:00:00,補給,One,1457.00,TWD,年度調帳
2023-10-01 00:00:00,賭博,美股,2076.00,USD,年度調帳
2023-10-01 00:07:54,該死,One,-100.00,TWD,跑跑卡丁車
2023-10-01 12:29:15,增肥,One,-113.00,TWD,早餐
2023-10-01 14:59:14,增肥,Two,-60.00,TWD,一沐日
2023-10-01 19:02:55,增肥,Two,-260.00,TWD,食來運轉
2023-10-02 00:00:00,五金,One,-35.00,TWD,711
2023-10-02 00:00:00,增肥,One,-58.00,TWD,711
2023-10-02 00:00:00,講話,One,-525.00,TWD,
2023-10-02 00:00:00,增肥,Two,-162.00,TWD,全聯
2023-10-02 00:00:00,增肥,Two,-25.00,TWD,711
2023-10-02 13:24:12,增肥,One,-65.00,TWD,50嵐
2023-10-02 16:02:27,增肥,One,-120.00,TWD,中餐
2023-10-02 19:42:41,增肥,Two,-60.00,TWD,龍角
2023-10-02 19:54:44,一起,One,-5.00,TWD,
2023-10-02 20:18:55,增肥,Two,-290.00,TWD,
2023-10-02 20:19:02,補給,Two,290.00,TWD,From Kryptonite
2023-10-03 00:00:00,增肥,Two,-151.00,TWD,早餐
2023-10-03 00:00:00,增肥,One,-130.00,TWD,中餐
2023-10-03 00:00:00,增肥,Two,-60.00,TWD,SOMA
2023-10-03 00:00:00,增肥,Two,-416.00,TWD,韓式
2023-10-03 00:00:00,五金,One,-1490.00,TWD,和室椅
2023-10-03 00:00:00,五金,Two,-557.00,TWD,宜得利
2023-10-03 00:00:00,增肥,Two,-947.00,TWD,大潤發
2023-10-03 00:00:00,屋伯,Two,-160.00,TWD,
2023-10-04 00:00:00,增肥,One,-210.00,TWD,麥噹噹
2023-10-04 00:00:00,一起,One,-5.00,TWD,
2023-10-04 00:00:00,一起,One,-25.00,TWD,
2023-10-05 00:00:00,增肥,One,-165.00,TWD,麥登登
2023-10-05 00:00:00,一起,One,-20.00,TWD,
2023-10-05 00:00:00,增肥,One,-55.00,TWD,50嵐
2023-10-05 00:00:00,一起,One,-20.00,TWD,
2023-10-06 00:00:00,增肥,One,-88.00,TWD,
2023-10-06 00:00:00,增肥,One,-145.00,TWD,一沐日
2023-10-06 00:00:00,增肥,Two,-1287.00,TWD,晚餐
2023-10-06 00:00:00,增肥,Two,-230.00,TWD,排骨酥麵
2023-10-06 00:00:00,一起,One,-55.00,TWD,
2023-10-06 00:00:00,一起,One,-25.00,TWD,
2023-10-06 00:00:00,增肥,Two,-25.00,TWD,711
2023-10-07 00:00:00,苦口,One,-610.00,TWD,扭傷骨科
2023-10-07 00:00:00,增肥,Two,-175.00,TWD,早餐
2023-10-07 00:00:00,增肥,Two,-45.00,TWD,711
2023-10-07 00:00:00,增肥,Two,-67.00,TWD,711
2023-10-07 00:00:00,增肥,Two,-120.00,TWD,胡椒餅
2023-10-07 00:00:00,增肥,Two,-45.00,TWD,饒河
2023-10-08 00:00:00,增肥,Two,-261.00,TWD,711
2023-10-08 00:00:00,補給,Two,261.00,TWD,From Kryptonite
2023-10-08 00:00:00,增肥,Two,-50.00,TWD,711
2023-10-08 00:00:00,增肥,One,-205.00,TWD,鹹酥雞
2023-10-08 00:00:00,增肥,One,-65.00,TWD,龜記
2023-10-08 00:00:00,一起,One,-5.00,TWD,
2023-10-09 00:00:00,增肥,One,-125.00,TWD,麥登登
2023-10-09 00:00:00,遮羞,One,-700.00,TWD,換鞋底
2023-10-09 00:00:00,增肥,One,-160.00,TWD,飯捲
2023-10-09 00:00:00,增肥,One,-50.00,TWD,可不可紅茶
2023-10-09 00:00:00,增肥,Two,-180.00,TWD,燉奶
2023-10-09 00:00:00,增肥,Two,-560.00,TWD,薑母鴨
2023-10-10 00:00:00,機暖,One,-246.00,TWD,
2023-10-10 00:00:00,增肥,Two,-230.00,TWD,麥噹噹
2023-10-11 00:00:00,增肥,Two,-70.00,TWD,鶴茶樓
2023-10-11 00:00:00,五金,One,-419.00,TWD,搬家神器
2023-10-11 00:00:00,五金,Two,-244.00,TWD,勝立百貨
2023-10-11 06:00:00,保險,One,-2608.00,TWD,
2023-10-11 06:00:00,保險,One,-2833.00,TWD,
2023-10-12 00:00:00,增肥,One,-108.00,TWD,中餐
2023-10-12 00:00:00,增肥,Two,-110.00,TWD,50嵐
2023-10-12 00:00:00,增肥,Two,-205.00,TWD,全聯
2023-10-13 00:00:00,增肥,One,-119.00,TWD,麥登登
2023-10-13 00:00:00,一起,One,-30.00,TWD,
2023-10-13 00:00:00,該死,One,-990.00,TWD,蛋糕
2023-10-13 00:00:00,增肥,One,-70.00,TWD,迷客夏
2023-10-13 00:00:00,一起,One,-20.00,TWD,
2023-10-13 00:00:00,該死,One,-610.00,TWD,唱歌
2023-10-13 00:00:00,五金,One,-90.00,TWD,iCloud
2023-10-14 00:00:00,屋伯,One,-205.00,TWD,
2023-10-14 00:00:00,增肥,Two,-900.00,TWD,BBQ
2023-10-14 00:00:00,增肥,Two,-65.00,TWD,約翰紅茶
2023-10-14 00:00:00,遮羞,One,-2000.00,TWD,愛迪達
2023-10-15 00:00:00,增肥,Two,-173.00,TWD,711
2023-10-15 00:00:00,五金,One,-1409.00,TWD,iPhone線
2023-10-15 00:00:00,增肥,One,-119.00,TWD,麥登登
2023-10-15 00:00:00,寶包,One,-150.00,TWD,小卷米粉
2023-10-15 00:00:00,增肥,One,-200.00,TWD,麥噹噹
2023-10-15 00:00:00,五金,One,-4325.00,TWD,Macbook pro
2023-10-16 00:00:00,增肥,One,-111.00,TWD,中餐
2023-10-16 00:00:00,增肥,One,-80.00,TWD,麵包
2023-10-16 00:00:00,增肥,Two,-180.00,TWD,雞肉飯
2023-10-16 00:00:00,增肥,Two,-426.00,TWD,全聯
2023-10-17 00:00:00,增肥,One,-119.00,TWD,麥登登
2023-10-17 00:00:00,增肥,Two,-70.00,TWD,上雨林
2023-10-18 00:00:00,增肥,Two,-250.00,TWD,鹹水雞
2023-10-18 00:00:00,增肥,One,-60.00,TWD,可不可紅茶
2023-10-18 00:00:00,增肥,Two,-50.00,TWD,快樂QQ球
2023-10-18 00:00:00,增肥,Two,-39.00,TWD,全聯
2023-10-18 00:00:00,一起,One,-15.00,TWD,
2023-10-19 00:00:00,增肥,One,-119.00,TWD,麥登登
2023-10-19 00:00:00,增肥,Two,-60.00,TWD,SOMA
2023-10-20 00:00:00,一起,One,-5.00,TWD,
2023-10-20 00:00:00,該死,Two,-2718.00,TWD,Agoda
2023-10-20 00:00:00,補給,Two,2718.00,TWD,From Kryptonite
2023-10-20 00:00:00,一起,One,-25.00,TWD,
2023-10-20 00:00:00,汽啪,One,-30.00,TWD,
2023-10-20 00:00:00,增肥,Two,-130.00,TWD,約翰紅茶
2023-10-20 00:00:00,汽暖,One,-951.00,TWD,
2023-10-20 00:00:00,增肥,Two,-1254.00,TWD,Lay Low
2023-10-20 00:00:00,屋伯,Two,-120.00,TWD,
2023-10-20 00:00:00,屋伯,Two,-135.00,TWD,
2023-10-20 00:00:00,補給,Two,135.00,TWD,From Kryptonite
2023-10-20 00:00:00,增肥,Two,-2046.00,TWD,栖
2023-10-21 00:00:00,遮羞,One,-390.00,TWD, Uniqlo
2023-10-21 00:00:00,汽啪,One,-30.00,TWD,
2023-10-21 00:00:00,增肥,Two,-125.00,TWD,肉蛋吐司
2023-10-21 00:00:00,借過,Two,-400.00,TWD,
2023-10-21 00:00:00,增肥,Two,-45.00,TWD,可不可紅茶
2023-10-21 00:00:00,增肥,Two,-310.00,TWD,咖啡廳
2023-10-21 00:00:00,增肥,Two,-180.00,TWD,冰淇淋
2023-10-21 00:00:00,增肥,Two,-1749.00,TWD,Tor Day
2023-10-21 00:00:00,增肥,Two,-67.00,TWD,八曜和茶
2023-10-21 00:00:00,增肥,Two,-1158.00,TWD,家樂福
2023-10-22 00:00:00,增肥,Two,-220.00,TWD,麥登登
2023-10-22 00:00:00,增肥,Two,-356.00,TWD,全聯
2023-10-22 00:00:00,增肥,Two,-121.00,TWD,全聯
2023-10-23 00:00:00,汽啪,Two,-190.00,TWD,
2023-10-23 00:00:00,增肥,Two,-55.00,TWD,50嵐
2023-10-23 00:00:00,機車,One,-800.00,TWD,風門線
2023-10-23 00:00:00,機維,One,-300.00,TWD,機油
2023-10-23 00:00:00,增肥,Two,-240.00,TWD,小林麵館
2023-10-23 00:00:00,該死,One,-382.00,TWD,吃雞神器
2023-10-23 00:00:00,機維,One,-800.00,TWD,碗公
2023-10-24 00:00:00,增肥,Two,-250.00,TWD,鹹水雞
2023-10-24 00:00:00,增肥,Two,-50.00,TWD,可不可紅茶
2023-10-24 00:00:00,增肥,One,-218.00,TWD,麵包
2023-10-24 00:00:00,該死,Two,-500.00,TWD,開鎖
2023-10-25 00:00:00,一起,One,-5.00,TWD,
2023-10-25 00:00:00,增肥,One,-217.00,TWD,麥噹噹
2023-10-25 00:00:00,增肥,One,-161.00,TWD,麥噹噹
2023-10-26 00:00:00,增肥,Two,-964.00,TWD,雞湯大叔
2023-10-26 00:00:00,增肥,Two,-39.00,TWD,711
2023-10-27 00:00:00,一起,One,-30.00,TWD,
2023-10-27 00:00:00,機啪,One,-70.00,TWD,
2023-10-27 00:00:00,豆漿,One,-2159.00,TWD,乾隆坊
2023-10-27 00:00:00,遮羞,One,-300.00,TWD,
2023-10-27 00:00:00,增肥,One,-80.00,TWD,一沐日
2023-10-27 00:00:00,汽暖,One,-919.00,TWD,
2023-10-27 00:00:00,增肥,One,-25.00,TWD,711
2023-10-28 00:00:00,該死,Two,-150.00,TWD,花花
2023-10-28 00:00:00,汽啪,Two,-15.00,TWD,
2023-10-28 00:00:00,增肥,Two,-315.00,TWD,IKEA
2023-10-28 00:00:00,五金,Two,-3298.00,TWD,IKEA
2023-10-28 00:00:00,增肥,Two,-684.00,TWD,全聯
2023-10-28 00:00:00,汽啪,Two,-50.00,TWD,
2023-10-28 00:00:00,增肥,Two,-50.00,TWD,可不可紅茶
2023-10-28 00:00:00,增肥,Two,-1020.00,TWD,若竹
2023-10-28 00:00:00,賭博,台股,185.00,TWD,
2023-10-29 00:00:00,帳單,One,-1813.00,TWD,地方稅
2023-10-29 00:00:00,增肥,Two,-390.00,TWD,咖啡廳
2023-10-29 00:00:00,增肥,Two,-211.00,TWD,麻糬
2023-10-29 00:00:00,汽啪,Two,-90.00,TWD,
2023-10-29 00:00:00,增肥,Two,-170.00,TWD,司康
2023-10-29 00:00:00,增肥,Two,-640.00,TWD,拉麵
2023-10-29 00:00:00,汽啪,Two,-60.00,TWD,
2023-10-29 00:00:00,一起,One,-30.00,TWD,
2023-10-29 02:38:38,孝親,One,-5000.00,TWD,
2023-10-29 10:24:45,增肥,Two,-206.00,TWD,麥噹噹
2023-10-29 14:31:17,保險,One,-1853.00,TWD,旅平險
2023-10-30 00:00:00,借過,One,-400.00,TWD,
2023-10-30 00:00:00,增肥,Two,-64.00,TWD,711
2023-10-31 00:00:00,增肥,Two,-173.00,TWD,八方雲集
2023-10-31 00:00:00,增肥,Two,-55.00,TWD,迷客夏
2023-10-31 00:00:00,增肥,Two,-30.00,TWD,711
2023-10-31 00:00:00,寶包,One,-597.00,TWD,
2023-10-31 00:00:00,補給,Two,7500.00,TWD,From Kryptonite 20231205
2023-11-01 00:00:00,增肥,Two,-55.00,TWD,一沐日
2023-11-01 00:00:00,增肥,Two,-250.00,TWD,鹹水雞
2023-11-01 00:00:00,補給,日円,0.05,JPY,
2023-11-01 00:00:00,帳單,借錢,-2963.00,TWD,年度調帳
2023-11-01 00:00:00,補給,One,1457.00,TWD,年度調帳
2023-11-01 00:00:00,賭博,美股,2076.00,USD,年度調帳
2023-11-02 00:00:00,增肥,One,-38.00,TWD,711
2023-11-02 00:00:00,講話,One,-525.00,TWD,
2023-11-02 00:00:00,增肥,One,-75.00,TWD,龜記
2023-11-02 00:00:00,一起,One,-5.00,TWD,
2023-11-02 00:00:00,增肥,One,-70.00,TWD,上雨林
2023-11-02 00:00:00,增肥,One,-220.00,TWD,晚餐
2023-11-03 00:00:00,增肥,One,-108.00,TWD,甲尚堡
2023-11-03 00:00:00,薪資,鎂薪,2856.00,USD,
2023-11-03 00:00:00,補給,One,8000.00,TWD,From Mom
2023-11-03 00:00:00,增肥,One,-245.00,TWD,麥噹噹
2023-11-03 00:00:00,增肥,One,-150.00,TWD,河粉
2023-11-03 00:00:00,一起,One,-5.00,TWD,
2023-11-03 00:00:00,一起,One,-5.00,TWD,
2023-11-03 00:00:00,增肥,One,-65.00,TWD,龜記
2023-11-04 14:45:08,增肥,Two,-1020.00,TWD,啜飲
2023-11-04 14:54:32,增肥,Two,-160.00,TWD,熙岸咖啡
2023-11-04 16:04:52,五金,One,-2580.00,TWD,行動電源 Docker
2023-11-04 17:05:09,機暖,One,-217.00,TWD,
2023-11-04 17:05:21,增肥,Two,-130.00,TWD,上雨林
2023-11-04 21:25:01,講話,One,-2288.00,TWD,日本esim
2023-11-05 00:00:00,增肥,One,-242.00,TWD,711
2023-11-05 06:08:46,屋伯,One,-223.00,TWD,
2023-11-05 06:53:07,一起,One,-150.00,TWD,
2023-11-05 14:02:28,一起,日円,-17000.00,JPY,特急車車
2023-11-05 14:36:36,一起,日円,-1900.00,JPY,捷運
2023-11-05 16:20:31,霧狀,One,-907.00,TWD,
2023-11-05 17:58:51,增肥,One,-492.00,TWD,炸牛排飯
2023-11-05 18:03:08,增肥,One,-560.00,TWD,牙膏牙刷
2023-11-06 00:00:00,增肥,One,-59.00,TWD,711
2023-11-06 00:00:00,增肥,日円,-7000.00,JPY,擔擔麵
2023-11-06 00:00:00,薪資,日円,570000.00,JPY,餐費補助
2023-11-06 00:00:00,增肥,One,-390.00,TWD,Yes!Burger!
2023-11-07 00:00:00,增肥,One,-30.00,TWD,711
2023-11-07 00:00:00,增肥,One,-111.00,TWD,星巴克
2023-11-07 00:00:00,增肥,日円,-8500.00,JPY,中餐
2023-11-07 00:00:00,增肥,日円,-16500.00,JPY,拉麵
2023-11-08 00:00:00,增肥,One,-173.00,TWD,711
2023-11-08 00:00:00,增肥,One,-53.00,TWD,711
2023-11-08 00:00:00,有益,One,-646.00,TWD,ChatGPT
2023-11-08 13:57:44,增肥,One,-130.00,TWD,星巴克
2023-11-08 20:46:59,增肥,日円,-18480.00,JPY,漢堡
2023-11-08 21:12:14,霧狀,One,-128.00,TWD,
2023-11-08 21:12:22,增肥,One,-67.00,TWD,711
2023-11-09 00:00:00,霧狀,One,-128.00,TWD,
2023-11-09 00:00:00,增肥,One,-112.00,TWD,星巴克
2023-11-09 00:00:00,增肥,日円,-5500.00,JPY,星巴克
2023-11-09 00:00:00,增肥,日円,-8500.00,JPY,中餐
2023-11-09 00:00:00,增肥,日円,-17500.00,JPY,拉麵
2023-11-09 09:59:07,增肥,One,-41.00,TWD,
2023-11-10 00:00:00,五金,One,-148.00,TWD,雨傘
2023-11-10 00:00:00,增肥,One,-35.00,TWD,711
2023-11-11 00:00:00,一起,日円,-1900.00,JPY,
2023-11-11 00:00:00,該死,日円,-5800.00,JPY,手裡劍
2023-11-11 00:00:00,該死,日円,-6000.00,JPY,大阪城天守閣門票
2023-11-11 00:00:00,該死,日円,-5400.00,JPY,街頭藝人
2023-11-11 00:00:00,增肥,日円,-8000.00,JPY,章魚燒
2023-11-11 00:00:00,該死,One,-538.00,TWD,紀念品
2023-11-11 00:00:00,一起,日円,-1400.00,JPY,
2023-11-11 00:00:00,霧狀,One,-1553.00,TWD,電子菸
2023-11-11 00:00:00,增肥,One,-300.00,TWD,拉麵
2023-11-11 00:00:00,增肥,One,-512.00,TWD,起司蛋糕
2023-11-11 00:00:00,一起,日円,-1900.00,JPY,
2023-11-11 00:00:00,增肥,One,-59.00,TWD,711
2023-11-11 06:00:00,保險,One,-2608.00,TWD,
2023-11-11 06:00:00,保險,One,-2833.00,TWD,
2023-11-12 00:00:00,增肥,One,-355.00,TWD,晚餐
2023-11-12 00:00:00,五金,日円,-10000.00,JPY,洗衣服
2023-11-12 23:59:03,增肥,One,-155.00,TWD,711
2023-11-13 00:00:00,增肥,One,-120.00,TWD,星巴克
2023-11-13 00:00:00,增肥,One,-332.00,TWD,豬排
2023-11-13 00:00:00,五金,One,-84.00,TWD,牙籤
2023-11-13 00:00:00,薪資,日円,18900.00,JPY,車資補助
2023-11-13 00:00:00,五金,One,-90.00,TWD,iCloud
2023-11-13 09:57:43,增肥,One,-51.00,TWD,711
2023-11-14 00:00:00,增肥,One,-32.00,TWD,
2023-11-14 00:00:00,增肥,日円,-5640.00,JPY,星巴克
2023-11-14 00:00:00,增肥,日円,-8000.00,JPY,拉麵
2023-11-14 00:00:00,增肥,One,-59.00,TWD,711
2023-11-14 00:00:00,該死,One,-470.00,TWD,跑跑卡丁車
2023-11-14 00:00:00,增肥,日円,-9500.00,JPY,中餐
2023-11-15 00:00:00,霧狀,One,-127.00,TWD,
2023-11-15 00:00:00,增肥,One,-102.00,TWD,星巴克
2023-11-15 00:00:00,增肥,日円,-8000.00,JPY,中餐
2023-11-15 00:00:00,增肥,One,-1478.00,TWD,晚餐
2023-11-15 00:00:00,補給,日円,52500.00,JPY,晚餐收錢
2023-11-15 00:00:00,五金,One,-4325.00,TWD,Macbook pro
2023-11-16 00:00:00,增肥,日円,-2380.00,JPY,711
2023-11-16 00:00:00,增肥,日円,-9500.00,JPY,拉麵
2023-11-16 00:00:00,增肥,One,-102.00,TWD,星巴克
2023-11-16 00:00:00,增肥,日円,-20700.00,JPY,Yes Burger
2023-11-17 00:00:00,一起,One,-299.00,TWD,有馬溫泉車票
2023-11-17 00:00:00,增肥,日円,-2600.00,JPY,711
2023-11-17 00:00:00,增肥,日円,-9500.00,JPY,中餐
2023-11-17 00:00:00,增肥,日円,-5200.00,JPY,星巴克
2023-11-17 00:00:00,增肥,日円,-19500.00,JPY,晚餐
2023-11-17 00:00:00,霧狀,日円,-6600.00,JPY,
2023-11-18 00:00:00,增肥,日円,-3360.00,JPY,711
2023-11-18 00:00:00,一起,One,-55.00,TWD,
2023-11-18 00:00:00,熊仔,日円,-40180.00,JPY,堂吉訶德
2023-11-18 00:00:00,增肥,日円,-5700.00,JPY,珍奶
2023-11-18 00:00:00,遮羞,日円,-33770.00,JPY,帽子手套
2023-11-18 00:00:00,該死,日円,-17000.00,JPY,扭蛋
2023-11-18 00:00:00,五金,日円,-27000.00,JPY,Lush
2023-11-18 00:00:00,該死,日円,-6000.00,JPY,扭蛋
2023-11-18 00:00:00,該死,日円,-6000.00,JPY,扭蛋
2023-11-18 00:00:00,該死,日円,-9000.00,JPY,扭蛋
2023-11-18 00:00:00,該死,日円,-8000.00,JPY,扭蛋
2023-11-18 00:00:00,該死,日円,-4000.00,JPY,扭蛋
2023-11-18 00:00:00,該死,日円,-8000.00,JPY,扭蛋
2023-11-18 00:00:00,該死,日円,-10000.00,JPY,扭蛋
2023-11-18 00:00:00,該死,日円,-6000.00,JPY,扭蛋
2023-11-18 00:00:00,一起,One,-46.00,TWD,
2023-11-18 00:00:00,一起,One,-49.00,TWD,
2023-11-18 00:00:00,該死,日円,-4000.00,JPY,街頭藝人
2023-11-18 00:00:00,增肥,One,-556.00,TWD,和牛漢堡
2023-11-18 00:00:00,寶包,One,-416.00,TWD,痘痘藥膏
2023-11-18 00:00:00,該死,日円,-21000.00,JPY,扭蛋
2023-11-18 00:00:00,寶包,One,-1431.00,TWD,助眠藥
2023-11-18 00:00:00,增肥,One,-240.00,TWD,珍奶
2023-11-18 00:00:00,一起,One,-107.00,TWD,
2023-11-18 00:00:00,寶包,日円,-10780.00,JPY,阿姨的藥
2023-11-18 00:00:00,苦口,One,-1128.00,TWD,B群
2023-11-19 00:00:00,一起,One,-59.00,TWD,
2023-11-19 00:00:00,增肥,One,-73.00,TWD,711
2023-11-19 00:00:00,增肥,日円,-3500.00,JPY,甘酒
2023-11-19 00:00:00,增肥,日円,-3500.00,JPY,甘酒
2023-11-19 00:00:00,該死,One,-363.00,TWD,溫泉
2023-11-19 00:00:00,一起,One,-21.00,TWD,取消車票
2023-11-19 00:00:00,一起,One,-295.00,TWD,有馬回大阪
2023-11-19 00:00:00,增肥,One,-147.00,TWD,貢茶
2023-11-19 00:00:00,增肥,One,-345.00,TWD,白葡萄蛋糕
2023-11-19 00:00:00,一起,日円,-1900.00,JPY,
2023-11-19 00:00:00,五金,日円,-10000.00,JPY,洗衣服
2023-11-19 00:00:00,一起,One,-59.00,TWD,
2023-11-19 00:00:00,增肥,日円,-8800.00,JPY,咖喱
2023-11-19 00:00:00,增肥,日円,-11800.00,JPY,豬排洞
2023-11-19 00:00:00,一起,One,-65.00,TWD,
2023-11-20 00:00:00,霧狀,One,-114.00,TWD,
2023-11-20 00:00:00,增肥,One,-101.00,TWD,星巴克
2023-11-20 00:00:00,增肥,One,-51.00,TWD,711
2023-11-20 00:00:00,增肥,日円,-9500.00,JPY,咖喱
2023-11-20 17:02:32,睡覺,One,-78000.00,TWD,房租
2023-11-20 21:08:57,增肥,日円,-40500.00,JPY,
2023-11-21 00:00:00,增肥,One,-63.00,TWD,711
2023-11-21 00:00:00,增肥,日円,-9500.00,JPY,拉麵
2023-11-21 00:00:00,增肥,One,-110.00,TWD,星巴克
2023-11-21 00:00:00,增肥,日円,-26400.00,JPY,豬排
2023-11-21 00:00:00,增肥,One,-59.00,TWD,711
2023-11-22 00:00:00,增肥,One,-44.00,TWD,711
2023-11-22 00:00:00,霧狀,One,-102.00,TWD,
2023-11-22 00:00:00,增肥,One,-102.00,TWD,星巴克
2023-11-22 00:00:00,補給,日円,81000.00,JPY,餐前代墊
2023-11-22 00:00:00,苦口,One,-252.00,TWD,感冒藥
2023-11-22 00:00:00,寶包,One,-5855.00,TWD,阿姨的藥
2023-11-22 00:00:00,增肥,日円,-11000.00,JPY,中餐
2023-11-22 21:29:24,增肥,One,-2317.00,TWD,晚餐
2023-11-23 00:00:00,增肥,One,-27.00,TWD,711
2023-11-23 00:00:00,增肥,One,-256.00,TWD,王將的餃子
2023-11-23 00:00:00,熊仔,One,-393.00,TWD,Uber Eats
2023-11-23 00:00:00,增肥,One,-231.00,TWD,咖喱
2023-11-23 00:00:00,增肥,One,-414.00,TWD,鼻子藥
2023-11-23 00:00:00,帳單,One,-470.00,TWD,
2023-11-24 00:00:00,增肥,One,-29.00,TWD,711
2023-11-24 00:00:00,增肥,日円,-7500.00,JPY,擔擔麵
2023-11-24 00:00:00,增肥,One,-125.00,TWD,餃子
2023-11-25 00:00:00,增肥,One,-424.00,TWD,漢堡包
2023-11-25 00:00:00,一起,日円,-1900.00,JPY,
2023-11-25 00:00:00,增肥,One,-120.00,TWD,珍奶
2023-11-25 00:00:00,熊仔,One,-3206.00,TWD,Shiro香水
2023-11-25 00:00:00,增肥,One,-23.00,TWD,711
2023-11-25 00:00:00,五金,One,-3814.00,TWD,無印行李箱
2023-11-25 00:00:00,增肥,One,-353.00,TWD,Shake Shack
2023-11-25 00:00:00,一起,日円,-1900.00,JPY,
2023-11-25 00:00:00,增肥,One,-113.00,TWD,711
2023-11-26 00:00:00,一起,日円,-1900.00,JPY,
2023-11-26 00:00:00,增肥,One,-779.00,TWD,燒肉
2023-11-26 00:00:00,增肥,One,-154.00,TWD,貢茶
2023-11-26 00:00:00,遮羞,One,-9277.00,TWD,Motherhouse
2023-11-26 00:00:00,一起,日円,-1900.00,JPY,
2023-11-26 00:00:00,一起,日円,-1900.00,JPY,
2023-11-26 00:00:00,寶包,One,-837.00,TWD,RMK口紅
2023-11-26 00:00:00,寶包,One,-1983.00,TWD,YSL眼影
2023-11-26 00:00:00,寶包,One,-1212.00,TWD,YSL粉底液
2023-11-26 00:00:00,增肥,One,-120.00,TWD,珍奶
2023-11-26 00:00:00,遮羞,One,-3439.00,TWD,雷朋
2023-11-26 00:00:00,增肥,日円,-13800.00,JPY,甜點
2023-11-26 00:00:00,一起,日円,-1900.00,JPY,
2023-11-26 00:00:00,一起,One,-49.00,TWD,
2023-11-26 00:00:00,五金,日円,-10000.00,JPY,洗衣服
2023-11-26 00:00:00,增肥,One,-188.00,TWD,王將餃子
2023-11-26 00:00:00,一起,One,-68.00,TWD,
2023-11-27 00:00:00,增肥,One,-31.00,TWD,711
2023-11-27 00:00:00,增肥,日円,-8500.00,JPY,中餐
2023-11-27 00:00:00,增肥,日円,-5200.00,JPY,星巴克
2023-11-27 00:00:00,增肥,One,-447.00,TWD,Yes Burger
2023-11-28 00:00:00,增肥,One,-50.00,TWD,711
2023-11-28 00:00:00,增肥,日円,-9000.00,JPY,中餐
2023-11-28 00:00:00,五金,日円,-15000.00,JPY,Wendy 交換禮物
2023-11-28 00:00:00,增肥,One,-110.00,TWD,星巴克
2023-11-28 00:00:00,增肥,One,-1140.00,TWD,拉麵
2023-11-28 00:00:00,賭博,台股,185.00,TWD,
2023-11-29 00:00:00,霧狀,One,-113.00,TWD,
2023-11-29 00:00:00,增肥,One,-54.00,TWD,711
2023-11-29 00:00:00,增肥,日円,-10500.00,JPY,中餐
2023-11-29 00:00:00,增肥,日円,-5800.00,JPY,星巴克
2023-11-29 00:00:00,增肥,日円,-17500.00,JPY,拉麵
2023-11-29 21:22:21,寶包,One,-1285.00,TWD,藥妝類
2023-11-30 00:00:00,增肥,日円,-11000.00,JPY,中餐
2023-11-30 00:00:00,增肥,日円,-1670.00,JPY,711
2023-11-30 00:00:00,增肥,日円,-55000.00,JPY,燒肉
2023-11-30 00:00:00,增肥,日円,-5800.00,JPY,星巴克
2023-11-30 00:00:00,霧狀,One,-115.00,TWD,
2023-11-30 00:00:00,帳單,日円,-8910.00,JPY,
2023-11-30 00:00:00,補給,One,11367.00,TWD,From Kryptonite 20240205
2023-11-30 09:47:04,增肥,One,-51.00,TWD,711
2023-12-01 00:00:00,增肥,One,-51.00,TWD,711
2023-12-01 00:00:00,增肥,日円,-8000.00,JPY,中餐
2023-12-01 00:00:00,增肥,日円,-5800.00,JPY,星巴克
2023-12-01 00:00:00,增肥,日円,-13000.00,JPY,拉麵
2023-12-01 00:00:00,一起,日円,-1900.00,JPY,
2023-12-01 00:00:00,增肥,One,-121.00,TWD,珍奶
2023-12-01 00:00:00,寶包,One,-1060.00,TWD,合力他命
2023-12-01 00:00:00,寶包,One,-678.00,TWD,防曬乳 防曬粉餅
2023-12-01 00:00:00,一起,日円,-1900.00,JPY,
2023-12-01 00:00:00,該死,One,-351.00,TWD,手裡劍
2023-12-01 00:00:00,帳單,借錢,-2963.00,TWD,年度調帳
2023-12-01 00:00:00,補給,One,1457.00,TWD,年度調帳
2023-12-01 00:00:00,賭博,美股,2076.00,USD,年度調帳
2023-12-01 06:00:00,帳單,借錢,-2965.00,TWD,年度調帳
2023-12-01 06:00:00,賭博,美股,2086.00,USD,年度調帳
